사업장명,업종구분소분류,상세영업상태명,소재지전체주소,도로명전체주소,Reviews,stars,n_reviews,n_stars,소재지,법정동
이순애소문난순대국밥,한식,영업,제주특별자치도 제주시 화북일동 1965-16 ,제주특별자치도 제주시 진남로6길 29 (화북일동),15,3.6,128,4.31,제주시,제주
아일랜드팩토리풍류,한식,영업,제주특별자치도 제주시 이도일동 1493-1번지 ,제주특별자치도 제주시 관덕로8길 31 (이도일동),15,4.7,141,4.64,제주시,제주
삼오칠회센타,해산물,영업,제주특별자치도 제주시 연동 283-61번지 ,제주특별자치도 제주시 신대로16길 33 (연동),12,4.4,107,4.6,제주시,제주
수니네국수,고기,영업,제주특별자치도 제주시 도두일동 2280 ,"제주특별자치도 제주시 월랑로 96, 1층 제1호 (도두일동)",9,3.9,69,4.59,제주시,제주
엄블랑호다,카페,영업,제주특별자치도 제주시 연동 304-14 ,"제주특별자치도 제주시 사장길 15, 1층 (연동)",7,3.4,123,4.25,제주시,제주
신사본가송탄부대찌개,한식,영업,제주특별자치도 제주시 연동 291-68번지 ,제주특별자치도 제주시 신대로10길 28 (연동),5,5.0,53,4.53,제주시,제주
닭다리먹고맴맴,호프,영업,제주특별자치도 제주시 구좌읍 세화리 3643-13번지 ,"제주특별자치도 제주시 구좌읍 세화1길 34, 1층",6,5.0,64,4.63,제주시,구좌
제주어항,해산물,영업,제주특별자치도 제주시 용담삼동 1037번지 ,제주특별자치도 제주시 용해로 24 (용담삼동),25,4.4,294,4.36,제주시,제주
스파벨리스,카페,영업,제주특별자치도 제주시 조천읍 와흘리 2160-1 ,"제주특별자치도 제주시 조천읍 종인내길 135, 다동 1층",54,3.4,450,4.17,제주시,조천
루스트삼화,경양식,영업,제주특별자치도 제주시 화북일동 1023-5번지 ,"제주특별자치도 제주시 화삼로 21, 3층 (화북일동)",4,1.7,288,4.21,제주시,제주
심스호텔,한식,영업,제주특별자치도 제주시 건입동 658-1 ,"제주특별자치도 제주시 임항로 249, 2층 (건입동)",31,3.4,134,4.39,제주시,제주
조마루뼈다귀함덕,한식,영업,제주특별자치도 제주시 조천읍 함덕리 1002-47 ,"제주특별자치도 제주시 조천읍 함덕16길 4, 1층",2,1.9,171,4.14,제주시,조천
푸주옥도남,한식,영업,제주특별자치도 제주시 도남동 74 ,제주특별자치도 제주시 독짓골4길 4 (도남동),4,3.5,332,4.31,제주시,제주
이게밥도둑,한식,영업,제주특별자치도 제주시 연동 291-58 (1층) ,"제주특별자치도 제주시 삼무로7길 23, 1층 (연동)",17,3.0,57,4.39,제주시,제주
보말과비바리,호프,영업,제주특별자치도 제주시 화북일동 12-4 화북4아파트 상가동 106호,"제주특별자치도 제주시 화삼북로 7, 상가동 106호 (화북일동,화북4아파트)",0,0.0,336,4.48,제주시,제주
키친오즈,경양식,영업,제주특별자치도 제주시 한림읍 협재리 958-1 ,"제주특별자치도 제주시 한림읍 협재로 208, 1층",18,3.0,133,4.34,제주시,한림
남문숯불바베큐치킨아라,호프,영업,제주특별자치도 제주시 아라일동 6094-1번지 ,"제주특별자치도 제주시 아란7길 11, 1층 (아라일동)",2,5.0,90,4.42,제주시,제주
이큐테이블,한식,영업,제주특별자치도 제주시 한림읍 금능리 1258 ,제주특별자치도 제주시 한림읍 금능남1길 6-1,11,3.0,267,4.93,제주시,한림
좀녀마을,한식,영업,제주특별자치도 제주시 연동 303-45번지 (은남1로 28) ,"제주특별자치도 제주시 은남길 25 (연동,(은남1로 28))",11,4.0,212,4.5,제주시,제주
일품순두부애월,고기,영업,"제주특별자치도 제주시 애월읍 고내리 1238-8 ,1239-1, 1240, 1240-4, 1240-8 ","제주특별자치도 제주시 애월읍 애월해안로 176, 1층",11,3.9,300,4.33,제주시,애월
애월봉이네,한식,영업,제주특별자치도 제주시 애월읍 애월리 2068 ,"제주특별자치도 제주시 애월읍 애월로 97, 1층",6,3.7,62,4.29,제주시,애월
천하육회시청,고기,영업,제주특별자치도 제주시 이도이동 1771-6 ,제주특별자치도 제주시 광양8길 9 (이도이동),5,0.0,56,4.53,제주시,제주
해맞이,한식,영업,제주특별자치도 제주시 오라일동 2450-13 ,"제주특별자치도 제주시 공설로 41, 1층 (오라일동)",8,4.5,142,4.21,제주시,제주
가름물,고기,영업,제주특별자치도 제주시 구좌읍 월정리 554-1번지 ,"제주특별자치도 제주시 구좌읍 해맞이해안로 442, 1~2층",596,2.1,513,4.53,제주시,구좌
금화왕돈까스노형,경양식,영업,제주특별자치도 제주시 노형동 726-1번지 ,"제주특별자치도 제주시 연북로 48, 201,202호 (노형동)",8,2.7,187,3.91,제주시,제주
디디씨치킨,호프,영업,제주특별자치도 제주시 한경면 신창리 271번지 ,제주특별자치도 제주시 한경면 두신로 81,0,0.0,100,4.4,제주시,한경
신제주보쌈,한식,영업,제주특별자치도 제주시 노형동 2587-1번지 ,제주특별자치도 제주시 광평동로 38 (노형동),0,4.5,57,4.39,제주시,제주
방목흑돼지,고기,영업,제주특별자치도 제주시 조천읍 교래리 481-5번지 ,제주특별자치도 제주시 조천읍 비자림로 649,4,3.2,144,4.28,제주시,조천
우미관,중식,영업,제주특별자치도 제주시 이도이동 1188-20번지 ,"제주특별자치도 제주시 서광로32길 40-1, 2층 (이도이동)",10,5.0,54,4.69,제주시,제주
대굴대굴,한식,영업,제주특별자치도 제주시 연동 2327-7번지 ,제주특별자치도 제주시 성신로2길 19 (연동),16,3.6,70,4.47,제주시,제주
김밥상회,분식,영업,제주특별자치도 제주시 연동 1495-7번지 ,"제주특별자치도 제주시 과원북2길 58, 1층 (연동)",10,4.3,80,4.47,제주시,제주
꿈낭밥집,한식,영업,제주특별자치도 제주시 애월읍 유수암리 1038-23번지 ,"제주특별자치도 제주시 애월읍 유수암평화5길 33-3, 1층",30,2.9,380,4.29,제주시,애월
비에이치씨치킨외도,호프,영업,제주특별자치도 제주시 외도일동 550-7번지 ,"제주특별자치도 제주시 우정로11길 8, 1층 (외도일동)",1,3.9,158,4.1,제주시,제주
산고을칼국수,한식,영업,제주특별자치도 제주시 이도이동 1082-12번지 ,"제주특별자치도 제주시 오복4길 34, 1층 (이도이동)",8,3.7,106,4.55,제주시,제주
봄날의춘천,한식,영업,제주특별자치도 제주시 노형동 2614-1 ,"제주특별자치도 제주시 정존11길 37, 1층 (노형동)",2,3.5,58,4.17,제주시,제주
미스등갈비,한식,영업,제주특별자치도 제주시 노형동 1057-1 ,제주특별자치도 제주시 수덕로 9 (노형동),6,0.0,66,4.42,제주시,제주
담백한그집,한식,영업,제주특별자치도 제주시 연동 291-101번지 ,제주특별자치도 제주시 신대로8길 5 (연동),2,5.0,135,4.53,제주시,제주
북교해바라기,한식,영업,제주특별자치도 제주시 일도일동 1281-5번지 ,"제주특별자치도 제주시 중앙로 46-8, 1층 (일도일동)",13,4.3,68,4.47,제주시,제주
유유자적,한식,영업,제주특별자치도 제주시 우도면 연평리 1190 ,"제주특별자치도 제주시 우도면 우도해안길 780-2, 1층",12,3.3,541,4.58,제주시,우도
코리아식당,분식,영업,제주특별자치도 제주시 조천읍 함덕리 1002-101번지 ,제주특별자치도 제주시 조천읍 신북로 544,29,3.5,267,4.46,제주시,조천
구름언덕,카페,영업,제주특별자치도 제주시 조천읍 대흘리 2250-6번지 ,"제주특별자치도 제주시 조천읍 중산간동로 650, 1층",8,4.6,64,4.58,제주시,조천
산양산삼해물라면,분식,영업,제주특별자치도 제주시 이호일동 1785번지 ,"제주특별자치도 제주시 테우해안로 150, 1층 (이호일동)",29,3.6,343,4.14,제주시,제주
산들네,한식,영업,제주특별자치도 제주시 오라이동 744-2번지 (1층) ,제주특별자치도 제주시 아연로 158 (오라이동),9,2.5,120,4.08,제주시,제주
은빛식당,한식,영업,제주특별자치도 제주시 건입동 1397 ,제주특별자치도 제주시 중앙로1길 14 (건입동),10,3.2,89,4.09,제주시,제주
예그리나,카페,영업,제주특별자치도 제주시 용담이동 450번지 ,"제주특별자치도 제주시 흥운길 93, 1층 (용담이동)",13,4.5,129,4.53,제주시,제주
볕이드는곳벧디용담,한식,영업,제주특별자치도 제주시 용담이동 862-12 제1호(1층) ,"제주특별자치도 제주시 용화로 10 (용담이동, 제1호)",0,0.0,59,4.24,제주시,제주
작은밥상,한식,영업,제주특별자치도 제주시 이도이동 1062-15번지 ,"제주특별자치도 제주시 승천로 2, 1층 (이도이동)",11,4.6,178,4.72,제주시,제주
하도핑크,양식,영업,제주특별자치도 제주시 구좌읍 하도리 1624-9번지 ,"제주특별자치도 제주시 구좌읍 문주란로1길 43, 1층",0,0.0,381,4.63,제주시,구좌
처갓집양념치킨삼양,호프,영업,제주특별자치도 제주시 삼양이동 2181-1 ,제주특별자치도 제주시 일주동로 378 (삼양이동),1,4.3,58,4.45,제주시,제주
투다리노형정한,호프,영업,제주특별자치도 제주시 노형동 914-4번지 서림빌딩102호(백두2로3) ,"제주특별자치도 제주시 원노형로 26 (노형동,서림빌딩102호(백두2로3))",2,5.0,61,3.98,제주시,제주
역전할머니맥주노형,호프,영업,제주특별자치도 제주시 노형동 722-3번지 ,"제주특별자치도 제주시 연북로 45, 122,123,124호 (노형동, 메르헨하우스)",3,2.4,151,4.33,제주시,제주
한라생얼큰이외도,한식,영업,제주특별자치도 제주시 외도일동 559-5번지 (1층) ,제주특별자치도 제주시 우정로13길 14 (외도일동),5,4.0,85,4.3,제주시,제주
제라진밥상,한식,영업,제주특별자치도 제주시 조천읍 함덕리 4150번지 (1층) ,제주특별자치도 제주시 조천읍 함와로 4,10,4.5,512,4.64,제주시,조천
막창이땡길때,호프,영업,제주특별자치도 제주시 아라이동 3005-3 (1층) ,제주특별자치도 제주시 신설로11길 15 (아라이동),8,4.7,54,4.44,제주시,제주
미묘,한식,영업,제주특별자치도 제주시 이도이동 1970-21 ,제주특별자치도 제주시 신설로4길 3 (이도이동),8,5.0,76,4.94,제주시,제주
엄마손맛,한식,영업,제주특별자치도 제주시 오라일동 2447-33번지 ,제주특별자치도 제주시 공설로 39 (오라일동),0,5.0,59,4.49,제주시,제주
생이소리,한식,영업,제주특별자치도 제주시 봉개동 234-236 (1층) ,제주특별자치도 제주시 명림로 241 (봉개동),22,4.3,414,4.38,제주시,제주
비에이치씨치킨아라,호프,영업,제주특별자치도 제주시 아라일동 6105-2 ,"제주특별자치도 제주시 중앙로 543, 1층 (아라일동)",0,2.0,185,4.36,제주시,제주
투망,해산물,영업,제주특별자치도 제주시 도두일동 2618-4번지 ,"제주특별자치도 제주시 도두항서길 69-1, 1~3층 (도두일동)",1,3.5,78,4.2,제주시,제주
둘리네국수,한식,영업,제주특별자치도 제주시 연동 284-11번지 ,제주특별자치도 제주시 연동10길 5 (연동),2,4.2,101,4.48,제주시,제주
라온샘,고기,영업,"제주특별자치도 제주시 용담일동 135-9번지 서문공설시장 122,123호","제주특별자치도 제주시 서문로4길 13-2, 122,123호 (용담일동, 서문공설시장)",0,3.0,70,4.11,제주시,제주
소담한봉봉,해산물,영업,제주특별자치도 제주시 이도이동 1960-1번지 영성빌라 가동 101호,"제주특별자치도 제주시 신설로9길 20, 가동 101호 (이도이동)",2,4.0,68,4.64,제주시,제주
우수미회센타,해산물,영업,제주특별자치도 제주시 연동 1533-3번지 ,"제주특별자치도 제주시 연화로2길 24-1, 1층 (연동)",13,3.9,131,4.51,제주시,제주
수구레해장국,한식,영업,제주특별자치도 제주시 이도이동 777-2번지 이도주공아파트 상가동 4호,"제주특별자치도 제주시 구남로 31, 상가동 4호 (이도이동, 이도주공아파트)",8,4.4,86,4.42,제주시,제주
오맛짱치킨,호프,영업,제주특별자치도 제주시 애월읍 소길리 155-18번지 ,"제주특별자치도 제주시 애월읍 평화로 2175, 지하1층 제1호",0,0.0,62,4.18,제주시,애월
그란데,경양식,영업,제주특별자치도 제주시 아라일동 6105-13 ,"제주특별자치도 제주시 인다6길 42, 1층 (아라일동)",0,0.0,413,4.47,제주시,제주
은희네해장국삼화,한식,영업,제주특별자치도 제주시 화북일동 1015-2 ,"제주특별자치도 제주시 화삼로1길 16, 1층 (화북일동)",121,3.0,401,4.36,제주시,제주
천하육회,고기,영업,제주특별자치도 제주시 연동 273-4번지 ,제주특별자치도 제주시 연동7길 26 (연동),3,4.5,62,4.32,제주시,제주
와플칸제주직영,한식,영업,제주특별자치도 제주시 연동 261-9번지 ,제주특별자치도 제주시 신광로 36 (연동),5,3.1,223,4.57,제주시,제주
푸른솔샘,한식,영업,제주특별자치도 제주시 한림읍 금악리 1893-23 ,제주특별자치도 제주시 한림읍 중산간서로 4280,11,3.1,136,4.16,제주시,한림
강강술래,해산물,영업,제주특별자치도 제주시 이도일동 1349-30번지 ,제주특별자치도 제주시 중앙로11길 12 (이도일동),3,3.7,680,4.34,제주시,제주
지서개식당,한식,영업,제주특별자치도 제주시 한경면 용수리 4493 ,"제주특별자치도 제주시 한경면 한경해안로 77, 1층",29,4.5,85,4.26,제주시,한경
연북정식당,중식,영업,제주특별자치도 제주시 조천읍 조천리 2365-4 ,"제주특별자치도 제주시 조천읍 신북로 243-1, 1층",0,3.0,67,4.6,제주시,조천
외도신대박,해산물,영업,제주특별자치도 제주시 외도이동 338-1번지 ,"제주특별자치도 제주시 일주서로 7353, 1층 (외도이동)",17,4.4,228,4.63,제주시,제주
베이글림림,카페,영업,제주특별자치도 제주시 구좌읍 월정리 878 ,"제주특별자치도 제주시 구좌읍 월정1길 27, 나동 1층",26,4.9,251,4.68,제주시,구좌
제주동백별장,일식,영업,제주특별자치도 제주시 노형동 903-1번지 ,"제주특별자치도 제주시 원노형3길 44, 에이동 1층 (노형동)",0,0.0,356,4.39,제주시,제주
구르미스시카페,일식,영업,제주특별자치도 제주시 구좌읍 평대리 515-10번지 ,"제주특별자치도 제주시 구좌읍 해맞이해안로 1248, 1층",18,4.4,105,4.42,제주시,구좌
한솥도시락제주한라병원,한식,영업,제주특별자치도 제주시 연동 1965-1번지 ,"제주특별자치도 제주시 성신로 15, 1층 (연동)",0,4.7,271,4.5,제주시,제주
무정해장국,한식,영업,제주특별자치도 제주시 연동 291-7번지 ,제주특별자치도 제주시 신대로10길 29 (연동),5,4.4,72,4.42,제주시,제주
만경,고기,영업,제주특별자치도 제주시 이도이동 1180-11 ,제주특별자치도 제주시 광양13길 6-2 (이도이동),9,4.2,128,4.83,제주시,제주
부가네얼큰이용담,호프,영업,제주특별자치도 제주시 용담이동 931-5번지 ,제주특별자치도 제주시 용담로 30 (용담이동),5,5.0,82,4.41,제주시,제주
